Major,Course Name,Course ID,CRN,Credits,Instructor
ENG,Composition I,ENG 100,80298,3,C Rubsamen
ENG,Composition I,ENG 100,80299,3,J Jayaprakash
ENG,Composition I,ENG 100,84059,3,D S Terada
ENG,Composition I,ENG 100,82431,3,TBA
ENG,Composition I,ENG 100,80300,3,T U Muramoto
ENG,Composition I,ENG 100,87589,3,L Johnson
ENG,Composition I,ENG 100,81825,3,TBA
ENG,Composition I,ENG 100,88982,3,TBA
ENG,Composition I,ENG 100,81376,3,T Alghamdi
ENG,Composition I,ENG 100,88983,3,A Somwaru
ENG,Composition I,ENG 100,80867,3,E M Calero
ENG,Composition I,ENG 100,83275,3,TBA
ENG,Composition I,ENG 100,84039,3,TBA
ENG,Composition I,ENG 100,80301,3,A Somwaru
ENG,Composition I,ENG 100,81826,3,T Alghamdi
ENG,Composition I,ENG 100,83742,3,R Wright
ENG,Composition I,ENG 100,80302,3,TBA
ENG,Composition I,ENG 100,83146,3,TBA
ENG,Composition I,ENG 100,82167,3,TBA
ENG,Composition I,ENG 100,87985,3,S D Holmes
ENG,Composition I,ENG 100,87984,3,A I Kiilau
ENG,Composition I,ENG 100,87983,3,C N Lee
ENG,Composition I,ENG 100,87982,3,A I Kiilau
ENG,Composition I,ENG 100,87981,3,E A Ashour
ENG,Composition I,ENG 100,88987,3,C N Lee
ENG,Composition I,ENG 100,87980,3,M M Lefaoseu
ENG,Composition I,ENG 100,88309,3,K K Timothy
ENG,Composition I,ENG 100,88310,3,T Marty
ENG,Composition I,ENG 100,87595,3,S Sharma
ENG,Composition I,ENG 100,87593,3,L F Peleiholani Blankenfeld
ENG,Composition I,ENG 100,87592,3,J Lee
ENG,Composition I,ENG 100,87586,3,A S Kalabukhova
ENG,Composition I,ENG 100,87979,3,C P Sunico
ENG,Composition I,ENG 100,85974,3,A E Lee
ENG,Composition I,ENG 100,87587,3,A E Lee
ENG,Composition I,ENG 100,85986,3,R Y Hsu
ENG,Composition I,ENG 100,85987,3,L R Kinoshita
ENG,Composition I,ENG 100A,83151,3,J S Lazarus
ENG,Composition II,ENG 200,81822,3,S T Allen
ENG,Composition II,ENG 200,82956,3,C D Basha
ENG,Composition II,ENG 200,88989,3,TBA
ENG,Intro to Lit: Literary History,ENG 270,88993,3,R Y Hsu
ENG,Intro to Lit: Genre(Chicklit and Commodity Fetishism),ENG 271,82733,3,N Chandra
ENG,Intro to Lit: Genre(Film and Literature of the Holocaust),ENG 271,81256,3,D Desser
ENG,Intro to Lit: Genre(Philippine/American Literature),ENG 271,86308,3,J L Manuel
ENG,Intro to Lit: Culture & Lit(Urban Legends),ENG 272,83128,3,A K Hoe
ENG,Intro to Lit: Culture & Lit(Literature and Resistance: Palestine),ENG 272,88994,3,C G Franklin
ENG,Intro to Lit: Creative Writing(How Can Fiction Change the World?),ENG 273,83150,3,M J Robinson
ENG,Intro to Lit: Rhetoric and Lit(The Rhetoric of Modernism),ENG 276,87599,3,M J Pfau
ENG,Intro to Rhetoric: Contemp,ENG 300C,86310,3,G M Nordstrom
ENG,Rhetoric and Writing,ENG 306,80303,3,D Payne
ENG,Rhetoric and Writing,ENG 306,83664,3,T H Sammons
ENG,Rhetoric and Writing,ENG 306,89157,3,G M Nordstrom
ENG,Autobiographical Writing,ENG 311,85103,3,W C Howes
ENG,Types of Creative Writing,ENG 313,85771,3,J Han
ENG,Types of Creative Writing,ENG 313,87820,3,K R Kahakauwila
ENG,Types of Creative Writing,ENG 313,85104,3,M K Kakimoto
ENG,Intro to English StudiesRestriction: Major,ENG 320,82169,3,S Shankar
ENG,Intro to English StudiesRestriction: Major,ENG 320,82734,3,J D Zuern
ENG,Renaissance British Literature,ENG 331,86311,3,D E Higginbotham
ENG,Restoration/18th-C British Lit,ENG 332,83674,3,E M West
ENG,American Lit to Mid-19th C,ENG 336,84296,3,H Manshel
ENG,"Film, Literature, & Adaptation",ENG 360,88995,3,D M Seid
ENG,"Race, Ethnicity, & Literature",ENG 374,88996,3,C G Franklin
ENG,Philippine Lit in English,ENG 375,89162,3,L Ypil
ENG,Native Hawaiian Lit in English,ENG 378,84297,3,S K Hoomanawanui
ENG,Fairy Tales & Adaptations,ENG 385,88998,3,S K Hoomanawanui
ENG,Literature and the Environment,ENG 388,87864,3,D E Higginbotham
ENG,Writing Center PracticumRestriction: Instructor Approval,ENG 405,82166,3,I K Wang
ENG,Professional Editing,ENG 408,87812,3,K E Garland
ENG,Form and Theory of Poetry,ENG 410,87705,3,N A Revilla
ENG,Nonfiction Writing,ENG 412,87706,3,L Ypil
ENG,Fiction Workshop,ENG 414,85105,3,M K Kakimoto
ENG,Studies: 20th & 21st C Lit(Popular Series Fiction),ENG 434,89142,3,T H Sammons
ENG,Single Author(Toni Morrison),ENG 440,82746,3,J Taylor
ENG,Single Author(Aphra Behn),ENG 440,86312,3,E M West
ENG,Studies: Film(Women in Film),ENG 463,89143,3,D M Seid
ENG,Studies: Lit & Popular Culture(Critical Theory and Reality TV),ENG 481,89144,3,H Manshel
ENG,InternshipRestriction: Major,ENG 495,89159,3,A M Feuerstein
ENG,Grad Writing Workshop: PoetryRestriction: Department Approval,ENG 613B,89153,3,N A Revilla
ENG,BiographyRestriction: Department Approval,ENG 664,89442,3,W C Howes
ENG,Seminar in Composition Studies(Generative AI and the Teaching of Writing)Restriction: Department Approval,ENG 705,83331,3,D Payne
ENG,Seminar in Rhetoric(Reframing Argumentation for the 21st Century)Restriction: Department Approval,ENG 709,86313,3,D Desser
ENG,"Techniques in Fiction(Short Story Cycle, Novel-in-Stories, and the Multi-POV Novel)Restriction: Department Approval",ENG 716B,89377,3,J Han
ENG,Seminar in Literary Criticism(Power and Subjectivity)Restriction: Department Approval,ENG 727,89145,3,J Taylor
ENG,Sem in Culturl St-Asia/Pacific(Elemental Love and Cartography in an Era of Climate ChangeRestriction: Department Approval,ENG 770,89148,3,C L Fujikane
ENG,Seminar in Cultural Studies(The Creative Uses of Waste: The Essay-Film and Other Recyclings)Restriction: Department Approval,ENG 775,89146,3,N Chandra
ENGR,Field ExperienceRestriction: Major,ENGR 493,84474,1,J S Nakatsu
EPET,Space Exploration,EPET 201,87346,4,P A Englert
EPET,Intro to Human Spaceflight,EPET 321,87347,4,P A Englert
EPET,Space Mission Design,EPET 400,85358,4,P A Englert
EPET,Human Space Analog Mission,EPET 421,88680,4,P A Englert
ERTH,Dynamic Earth,ERTH 101,84141,3,T R Naumann
ERTH,Dynamic Earth,ERTH 101,84139,3,D E Eason
ERTH,Dynamic Earth Laboratory,ERTH 101L,84144,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84146,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84151,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84149,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84150,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84148,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,85537,1,S K Rowland
ERTH,Dynamic Earth Laboratory,ERTH 101L,84152,1,D E Eason
ERTH,Voyage through the Solar Systm,ERTH 105,86465,3,P A Englert
ERTH,Introduction to Volcanoes,ERTH 111,84156,3,T R Naumann
ERTH,Nat Disasters & Human History,ERTH 135,84157,3,S J Coats
ERTH,Geological InquiryRestriction: Major,ERTH 200,84158,4,A N Kamanu
ERTH,Igneous Petrology,ERTH 302,84162,3,T Shea
ERTH,Geological Field Methods,ERTH 305,84164,3,S K Rowland
ERTH,Work of Water,ERTH 306,85562,3,S K Rowland
ERTH,Sedimentary Processes/Enviro,ERTH 309,84166,4,H Asmar de Abreu Andrade
ERTH,Physics of Earth & Planets,ERTH 323,86401,4,R Dunn
ERTH,Undergraduate InternshipRestriction: Instructor Approval,ERTH 395,87484,1-3,H S Saito
ERTH,Introd to Mineral Physics,ERTH 401,89268,3,B Chen
ERTH,Hawaiian Geology,ERTH 402,89156,3,J Hammer
ERTH,Statistics & Data Analysis,ERTH 413,84234,3,H A Janiszewski
ERTH,"Beaches, Reefs, Climate Change",ERTH 420,89260,3,H H Kane
ERTH,Coastal Geochemistry,ERTH 440,89115,3,H Dulai
ERTH,Geological Remote Sensing,ERTH 460,89140,4,S K Rowland
ERTH,Geospatial Information,ERTH 461,87831,3,C K Shuler
ERTH,Planetary Geology,ERTH 466,88902,3,S A Fagents
ERTH,Explosive Volcanism,ERTH 601,89461,3,N Gauer Pasqualon
ERTH,Understanding Natural Disaster,ERTH 604,89210,3,S J Coats
ERTH,Graduate Seminar,ERTH 610,84189,1,G Severa
ERTH,Statistics & Data Analysis,ERTH 613,84235,3,H A Janiszewski
ERTH,Scientific Paper WritingRestriction: Major,ERTH 616,89465,3,R Economos
ERTH,Coastal Geology,ERTH 620,89261,3,H H Kane
ERTH,Seismology,ERTH 635,89137,3,S Wu
ERTH,Coastal Geochemistry,ERTH 640,89118,3,H Dulai
ERTH,Groundwater Modeling,ERTH 656,88169,3,X Geng
ERTH,Planetary Surfaces,ERTH 666,88904,3,S A Fagents
ERTH,Data Analysis Earth/Space Sci.,ERTH 691,89139,3,A K Haroon
ERTH,Spec Tpcs: Earth & Planet Sc(Basaltic Caldera-Forming Eruptions),ERTH 711,87852,3,A J Pietruszka
ERTH,Spec Tpcs: Earth & Planet Sc(Electron and Ion Microscopy ),ERTH 711,88475,3,E Dobrica
ES,Intro to Ethnic Studies,ES 101,80326,3,K Kajihiro
ES,Intro to Ethnic Studies,ES 101,80327,3,K Kajihiro
ES,Intro to Ethnic Studies,ES 101,80328,3,K Kajihiro
ES,Intro to Race & Ethnic Relatns,ES 214,85813,3,TBA
ES,African American Experience I,ES 305,83365,3,E L Caldwell
ES,"Race, Indigeneity, Environment",ES 308,88981,3,R Moran
ES,Hawaii & the Pacific,ES 320,85270,3,U Hasager
ES,Japanese & Okinawans in Hawaii,ES 330,80329,3,K Kajihiro
ES,Filipinos in Hawaii,ES 333,86674,3,M A Tagorda
ES,American Indian Experience,ES 338,84280,3,A B Castanha
ES,Land Tenure and Use in Hawaii,ES 340,84281,3,U Hasager
ES,Sounds of Race and Inequality,ES 345,88937,3,S A Usman
ES,Immigration to Hawaii & U.S.,ES 360,88938,3,M Das Gupta
ES,Field Work in Ethnic Studies,ES 380,84282,1-6,R N Labrador
ES,Field Work in Ethnic Studies,ES 380,82451,1-6,M Das Gupta
ES,Field Work in Ethnic Studies,ES 380,82450,1-6,T P Tengan
ES,Field Work in Ethnic Studies,ES 380,82449,1-6,U Hasager
ES,Field Work in Ethnic Studies,ES 380,82448,1-6,K Kajihiro
ES,Field Work in Ethnic Studies,ES 380,82452,1-6,M K Danico
ES,Field Work in Ethnic Studies,ES 380,88939,1-6,R Moran
ES,Field Work in Ethnic Studies,ES 380,89408,1-6,E L Caldwell
ES,Social Movements in Hawaii,ES 381,85256,3,P I Kutzen
ES,American Ethnic & Race Relatns,ES 420,88943,3,E L Caldwell
ES,Latinx Experience in Hawai'i,ES 470,84340,3,A B Castanha
ES,Peoples of Hawaii,ES 486,84355,3,K Kukahiko
ESL,Composition I 2nd Lang WritersRestriction: Department Approval,ESL 100,85106,3,TBA
ESL,Composition I 2nd Lang WritersRestriction: Department Approval,ESL 100,86375,3,TBA
ESL,Composition I 2nd Lang WritersRestriction: Department Approval,ESL 100,87257,3,TBA
FDM,Intro to the Fashion Industry,FDM 101,82337,3,A H Reilly
FDM,Basic Apparel Construction,FDM 205,82339,4,E M Robinson
FDM,Basic Apparel Construction,FDM 205,85293,4,E M Robinson
FDM,Fashion History,FDM 210,89515,3,C D'Angelo
FDM,Textiles I,FDM 221,82536,3,O Adeleke
FDM,Fashion Forecasting/Marketing,FDM 301,83379,3,TBA
FDM,Draping,FDM 315,85294,3,M K McCarthy
FDM,Group Collection Development,FDM 316,82341,3,O Adeleke
FDM,2D/3D Computer-Aided Design,FDM 338,85497,3,J Kang
FDM,3D Retail Store Design,FDM 339,88621,3,J Kang
FDM,Branding,FDM 367,85302,3,M V Cristi-Kim
FDM,Retail Buying & MerchandisingRestriction: Major,FDM 371,88724,3,M V Cristi-Kim
FDM,Merchandise Planning & ControlRestriction: Major,FDM 375,83594,3,Y Bahng
FDM,Fashion Museum Management,FDM 460,88622,3,A H Reilly
FDM,Global Trade and Sourcing,FDM 471,83380,3,Y Bahng
FDM,Topics in FashionRestriction: Instructor Approval,FDM 491,87554,1-6,M K McCarthy
FDM,Topics in FashionRestriction: Major,FDM 491,88193,4,M K McCarthy
FDM,Internship & Caps PortfolioRestriction: Major,FDM 492,88682,4,M V Cristi-Kim
FIL,Beginning Filipino,FIL 101,80991,4,A S Pasion
FIL,Beginning Filipino,FIL 101,82222,4,A S Pasion
FIL,Beginning Filipino,FIL 102,82223,4,P B Arao
FIL,Beginning Filipino,FIL 102,81831,4,I F Gasmen
FIL,Beginning Filipino,FIL 102,88762,4,A C Callo
FIL,Beginning Filipino,FIL 102,88763,4,M Balagulan
FIL,Intermediate Filipino,FIL 201,80992,4,A C Callo
FIL,Intermediate Filipino,FIL 202,80857,4,P B Arao
FIL,Third-Level Filipino II,FIL 302,82533,3,J E Parba
FIL,Fourth-Level Filipino II,FIL 402,87264,3,P C Arboleda
FIN,Personal Financial PlanningRestriction: College,FIN 301,82193,3,S C Lee
FIN,Personal Financial PlanningRestriction: College,FIN 301,88812,3,D C Corrado
FIN,Problems of Business FinanceRestriction: College,FIN 305,80330,3,C H Lu
FIN,Problems of Business FinanceRestriction: College,FIN 305,80331,3,C H Lu
FIN,Problems of Business FinanceRestriction: College,FIN 305,88813,3,C H Lu
FIN,Corporate Financial ManagementRestriction: College,FIN 307,86307,3,J Kim
FIN,InvestmentsRestriction: College,FIN 311,80332,3,W Huang
FIN,InvestmentsRestriction: College,FIN 311,82234,3,W Huang
FIN,International Business FinanceRestriction: College,FIN 321,83118,3,M Misawa
FIN,International Business FinanceRestriction: College,FIN 321,88814,3,A W Stauffer
FIN,Financial Aspcts of New VntrsRestriction: College,FIN 341,81799,3,B L Bystrom
FIN,Options and Other DerivativesRestriction: College,FIN 412,83035,3,T D Spilker
FIN,Security Analy & Portfolio MgtRestriction: College,FIN 415,85716,3,T D Spilker
FIN,Japanese Financial ManagementRestriction: College,FIN 490C,86348,3,M Misawa
FIN,Financial AnalysisRestriction: College,FIN 490D,88860,3,J Chen
FIN,Finance Estate PlanningRestriction: College,FIN 490F,83904,3,C K Saiki
FIN,Int'l Mon Sys & Global Fin MktRestriction: Major,FIN 625,83669,3,B L Bystrom
FIN,International BankingRestriction: Major,FIN 639,84274,3,B L Bystrom
FIN,Portfolio Optimization,FIN 653,85718,3,T D Spilker
FIN,Insurance and Risk Management,FIN 656,85717,3,J Ai
FIN,Foundations of Finance,FIN 701,83905,3,Q Liu
FIN,Corporate FinanceRestriction: Major,FIN 703,88859,3,J Chen
FMCH,Fam Med Longitudinal ClerkshpRestriction: Major,FMCH 532,84911,10,D F Lee
FMCH,FMCH Elec: Prim Care PrecptshpRestriction: Major,FMCH 545B,85758,1-18,S Yamada
FMCH,FMCH Elec: Tpcs/Community HlthRestriction: Major,FMCH 545C,85757,1-18,S Yamada
FMCH,FMCH Elec: Family Med Sub-IRestriction: Major,FMCH 545D,85759,1-18,S Yamada
FMCH,FMCH Elec: Extramural FM ElecRestriction: Major,FMCH 545E,85756,1-18,S Yamada
FMCH,FMCH Elec: Sprts Med PrecptshpRestriction: Major,FMCH 545F,85754,1-18,S Yamada
FMCH,FMCH Elec: Underserved CareRestriction: Major,FMCH 545G,84924,6,J S Omori
FMCH,FMCH Elec: Underserved CareRestriction: Major,FMCH 545G,85755,6,K Hernandez
FMCH,Directed Reading/Research,FMCH 599,84351,1-6,R T Carlisle
FMCH,Directed Reading/Research,FMCH 599,85785,1-6,N A Palafox
FMCH,Directed Reading/Research,FMCH 599,88794,1-6,M A Favreau
FR,Elementary French,FR 101,83899,3,J M Debrah
FR,Elementary French,FR 101,80990,3,J M Debrah
FR,Elementary French,FR 101,83660,3,J M Debrah
FR,Elementary French,FR 101,84305,3,J M Debrah
FR,Elementary French,FR 102,81496,3,D F Lenglare
FR,Elementary French,FR 102,83386,3,D F Lenglare
FR,Elementary French,FR 102,81626,3,D F Lenglare
FR,Elementary French,FR 102,83900,3,D F Lenglare
FR,Elementary French,FR 102,87723,3,L J Bousquet
FR,Elementary French,FR 102,80333,3,TBA
FR,Intermediate French,FR 201,85107,3,J M Huss
FR,Intermediate French,FR 201,85491,3,J M Huss
FR,Intermediate French,FR 202,85108,3,N Segeral
FR,Intermediate French,FR 202,85109,3,N Segeral
FR,Intermediate French,FR 202,85110,3,J M Huss
FR,Business French,FR 309,88739,3,J M Huss
FR,Survey of French Literature,FR 332,88710,3,M Garneau
FR,Survey of French Literature,FR 332,89390,3,M Garneau
FR,French-English Translation,FR 406,88709,3,N Segeral
FSHN,Intro to Food Preparation,FSHN 181,80334,3,L J Hackney
FSHN,Food Preparation Laboratory,FSHN 181L,80335,1,L J Hackney
FSHN,Food Preparation Laboratory,FSHN 181L,80336,1,L J Hackney
FSHN,The Science of Human Nutrition,FSHN 185,80337,3,C M Kwan
FSHN,The Science of Human Nutrition,FSHN 185,85263,3,C L Gibby
FSHN,The Science of Human Nutrition,FSHN 185,87301,3,J C Banna
FSHN,The Science of Human Nutrition,FSHN 185,87302,3,TBA
FSHN,Food Service Systems Mgmt,FSHN 311,81659,3,L J Hackney
FSHN,Lifespan NutritionRestriction: Major,FSHN 370,83507,3,J Wise
FSHN,Experimental FoodsRestriction: Instructor Approval,FSHN 381,82476,3,K K Ho
FSHN,Experimental Foods Lab,FSHN 381L,83139,1,K K Ho
FSHN,Nutritional AssessmentRestriction: Instructor Approval,FSHN 389,83060,3,C M Kwan
FSHN,Microbiology of Foods,FSHN 403,81136,3,Y Li
FSHN,Food Engineering,FSHN 411,82003,3,S Jun
FSHN,Food Chemistry,FSHN 430,85773,3,Z Yang
FSHN,Food Chemistry Laboratory,FSHN 430L,85774,1,Z Yang
FSHN,Food Quality Control,FSHN 445,88773,3,S Jun
FSHN,Comm Nutr and Ed,FSHN 451,83375,4,J C Banna
FSHN,Medical Nutrition Therapy IIRestriction: Instructor Approval,FSHN 468,81639,3,L J Hackney
FSHN,Nutrition in Exercise & Sport,FSHN 480,86751,3,J Wise
FSHN,Nutritional Biochemistry II,FSHN 486,80338,3,M Lee
FSHN,"Obesity, Science and Issues",FSHN 488,85701,2,C L Gibby
FSHN,Field ExperienceRestriction: Instructor Approval,FSHN 492,83880,4,M K Esquivel
FSHN,Food Sci CapstoneRestriction: Instructor Approval,FSHN 494,82556,3,K K Ho
FSHN,Dtcs Supervised PracticeRestriction: Instructor Approval,FSHN 667,85252,5,M K Esquivel
FSHN,Advanced Topics in DieteticsRestriction: Instructor Approval,FSHN 668,88592,1,A B Tousman
FSHN,Seminar in Nutritional Science,FSHN 681,84439,1,Z Yang
FSHN,Diet and Cancer Seminar,FSHN 785,87255,1,L A Seale
GEO,The Natural Environment,GEO 101,89011,3,D W Beilman
GEO,The Natural Environment,GEO 101,85111,3,B Lubura-Winchester
GEO,The Natural Environment Lab,GEO 101L,85052,1,K M Webster
GEO,The Natural Environment Lab,GEO 101L,85053,1,K M Webster
GEO,World Regional Geography,GEO 102,85112,3,O Myadar
GEO,World Regional Geography,GEO 102,84565,3,A G Shea
GEO,Geog & Contemporary Society,GEO 151,85113,3,D Dharmiasih
GEO,Geog & Contemporary Society,GEO 151,86557,3,B Lubura-Winchester
GEO,Introduction to Biogeography,GEO 309,87594,3,C Mora
GEO,Geography of Global Tourism,GEO 324,89088,3,M F Mostafanezhad
GEO,"Politics, Nations, and States",GEO 335,86558,3,R M Jones
GEO,Geography of Japan,GEO 352,87629,3,J A Kanemitsu
GEO,Geography of Hawaii,GEO 368,85114,3,K J Elkington
GEO,UAV and Aerial Photography,GEO 370,89023,3,Q Chen
GEO,Statistical Methods in Geog,GEO 380,85644,3,C Mora
GEO,Introduction to GIS,GEO 388,85048,3,Y Jiang
GEO,Past Global Change & Human Era,GEO 411,89109,3,TBA
GEO,Environmental Impact Assessmnt,GEO 412,89110,3,B Szuster
GEO,Resource Management in SE Asia,GEO 413,86562,3,B Szuster
GEO,"Agriculture, Food & Society",GEO 422,89456,3,K Suryanata
GEO,Political Geography of Oceans,GEO 435,89112,3,R M Jones
GEO,Geography of Peace and War,GEO 436,86564,3,O Myadar
GEO,Remote Sensing,GEO 470,85049,3,Q Chen
GEO,Field Mapping,GEO 472,85842,3,S Moore
GEO,GIS for Social Sciences,GEO 487,89091,3,Y Jiang
GEO,GIS for Environmental Sciences,GEO 489,87631,3,J K Levy
GEO,Practicum in GeographyRestriction: Major,GEO 492,85663,1-6,M Karides
GEO,Capstone Undergraduate SeminarRestriction: Major,GEO 493,85050,3,M Karides
GEO,Seminar in Climatology,GEO 600,89093,3,A K Kagawa-Viviani
GEO,Research Design/Methods Geog,GEO 696,85051,3,M Karides
GEO,Rsch Sem: Cultural Geography,GEO 757,89096,3,H Jiang
GER,Elementary German,GER 101,81697,3,K B Hammerich
GER,Elementary German,GER 102,81628,3,A B Hawajska-Waters
GER,Elementary German,GER 102,81795,3,K B Hammerich
GER,Intermediate German,GER 201,81491,3,A B Hawajska-Waters
GER,Intermediate German,GER 202,82000,3,A B Hawajska-Waters
GER,Intermediate German,GER 202,82751,3,A B Hawajska-Waters
GER,Conversation,GER 306,88541,3,M E Overstreet
GER,Reading Freedom Happiness FKK,GER 308,88542,3,M E Overstreet
GERI,Geriatric & Palliative MedRestriction: Department Approval,GERI 541,84632,6,K T Lubimir
GERI,Geriatric Medicine ResearchRestriction: Major,GERI 542,85967,6-12,K H Masaki
GERI,Directed Reading and Research,GERI 599,88988,1-6,K H Masaki
GES,Global Envirnmntal Science SemRestriction: Major,GES 100,84230,1,M W Guidry
GES,Intr Env Climate Change & Sust,GES 102,84231,3,M Cooney
GES,Intr Env Climate Change & Sust,GES 102,85234,3,M Cooney
GES,Intr Env Climate Change & Sust,GES 102,85237,3,M Cooney
GES,Intr Env Climate Change & Sust,GES 102,85240,3,M Cooney
GES,Intr. Env. Sci. & Sus. Lab,GES 102L,85775,1,M Cooney
GES,GES Thesis ProposalRestriction: Major,GES 302,86667,1,M W Guidry
GES,Changing Earth & Climate SysRestriction: Major,GES 311,85648,3,G S Carter
GES,Aquatic PollutionRestriction: Major,GES 320,84232,3,R A Alegado
GES,Adv. Env. Data ScienceRestriction: Major,GES 471,88910,3,B S Powell
GES,Communictn of Research ResultsRestriction: Major,GES 490,84233,2,P R Thompson
GRK,Elementary Greek,GRK 102,88656,3,L N Hamasaki
HAW,Lang. in Hawai'i:Global Issues,HAW 100,81601,3,L K Mayo
